# station_name,lon,lat
北坂戸,139.396932,35.972098
高坂,139.397747,36.002572
東松山,139.401651,36.034608
森林公園(埼玉),139.374947,36.045239
つきのわ,139.345541,36.04352
武蔵嵐山,139.32829,36.044001
東武竹沢,139.237591,36.0754
みなみ寄居,139.2365,36.092417
男衾,139.234442,36.107415
鉢形,139.208649,36.11378
玉淀,139.200052,36.117071
浅草,139.798214,35.711883
とうきょうスカイツリー,139.809332,35.71043
押上〈スカイツリー前〉,139.812935,35.710702
曳舟,139.816634,35.718418
東向島,139.819306,35.724324
鐘ヶ淵,139.820344,35.733712
堀切,139.817727,35.742977
牛田(東京),139.811816,35.744555
小菅,139.812935,35.759039
五反野,139.809643,35.765852
梅島,139.797916,35.772437
西新井,139.790372,35.777323
竹ノ塚,139.790788,35.794368
谷塚,139.801483,35.814926
草加,139.803397,35.828476
獨協大学前〈草加松原〉,139.800622,35.84333
新田(埼玉),139.795391,35.854086
蒲生,139.791686,35.866851
新越谷,139.789905,35.875186
越谷,139.786213,35.887529
北越谷,139.780008,35.901724
大袋,139.777868,35.92437
せんげん台,139.774478,35.935832
武里,139.770675,35.949102
一ノ割,139.766219,35.96412
春日部,139.752345,35.980095
北春日部,139.744012,35.990655
姫宮,139.738674,36.004384
東武動物公園,139.726901,36.024604
和戸,139.701156,36.039562
鷲宮,139.656945,36.09626
花崎,139.633522,36.109891
加須,139.595584,36.122992
南羽生,139.55696,36.14959
羽生,139.533949,36.170345
川俣,139.52652,36.208778
茂林寺前,139.527058,36.226331
館林,139.527811,36.246606
多々良,139.500179,36.273732
県,139.472336,36.290615
福居,139.458634,36.305208
東武和泉,139.45509,36.315595
足利市,139.448113,36.32948
野州山辺,139.431981,36.32633
韮川,139.401704,36.307913
太田(群馬),139.378779,36.294228
細谷(群馬),139.348509,36.282523
木崎,139.312988,36.271393
世良田,139.282038,36.272931
境町,139.256177,36.277191
剛志,139.223792,36.295428
新伊勢崎,139.201816,36.318052
杉戸高野台,139.714582,36.051536
幸手,139.714937,36.074297
南栗橋,139.713004,36.113157
新古河,139.686904,36.192686
柳生,139.659645,36.206756
板倉東洋大前,139.648493,36.222404
藤岡,139.64555,36.255628
静和,139.684864,36.31651
新大平下,139.701886,36.339024
新栃木,139.742308,36.390149
合戦場,139.741057,36.407647
家中,139.747344,36.429783
東武金崎,139.749468,36.466288
楡木,139.745164,36.507497
樅山,139.741875,36.532667
新鹿沼,139.74478,36.556998
北鹿沼,139.737646,36.580811
板荷,139.707739,36.619476
下小代,139.713849,36.651303
明神,139.712301,36.676566
下今市,139.692666,36.72563
上今市,139.681026,36.727962
東武日光,139.61975,36.748233
北大宮,139.624726,35.91716
大宮公園,139.632903,35.92374
大和田(埼玉),139.65051,35.929359
七里,139.665948,35.936464
岩槻,139.693197,35.950239
東岩槻,139.712192,35.963273
豊春,139.72601,35.968014
八木崎,139.741785,35.978376
藤の牛島,139.778038,35.98026
南桜井(埼玉),139.807988,35.980441
川間,139.83385,35.979172
七光台,139.852906,35.970884
清水公園,139.85967,35.959364
愛宕(千葉),139.864817,35.950154
野田市,139.870728,35.943652
梅郷,139.891086,35.931575
運河,139.906063,35.914392
江戸川台,139.91045,35.897344
初石,139.917861,35.883783
流山おおたかの森,139.925898,35.872051
豊四季,139.93929,35.86657
新柏,139.966994,35.838128
増尾,139.976604,35.829704
逆井,139.983812,35.823336
高柳,139.998936,35.808211
六実,139.999195,35.793715
新鎌ヶ谷,139.999455,35.780221
鎌ヶ谷,139.997266,35.763765
馬込沢,139.992199,35.741586
塚田,139.982859,35.722102
新船橋,139.979765,35.710993
小村井,139.827595,35.710316
東あずま,139.831883,35.707067
亀戸水神,139.833422,35.699976
大師前,139.781647,35.778989
一本松(埼玉),139.370062,35.94008
西大家,139.356321,35.931698
川角,139.346426,35.937438
武州長瀬,139.325561,35.942023
東毛呂,139.315303,35.947058
武州唐沢,139.30912,35.952127
野州平川,139.753764,36.401554
野州大塚,139.772574,36.408759
壬生,139.80496,36.422472
国谷,139.823824,36.451442
おもちゃのまち,139.829506,36.466774
安塚,139.835572,36.485678
西川田,139.850247,36.514227
江曽島,139.860818,36.530951
南宇都宮,139.872017,36.543783
東武宇都宮,139.880427,36.559373
大谷向,139.691916,36.73224
大桑(栃木),139.713546,36.76079
新高徳,139.710623,36.779816
小佐越,139.706465,36.802252
東武ワールドスクウェア,139.709083,36.808333
鬼怒川温泉,139.716552,36.822622
鬼怒川公園,139.72287,36.841
新藤原,139.732963,36.852505
渡瀬(群馬),139.537515,36.261807
田島,139.564943,36.290229
佐野市,139.57583,36.306153
堀米,139.580279,36.328467
吉水,139.579337,36.345621
田沼,139.581919,36.367094
多田(栃木),139.592984,36.37809
葛生,139.609207,36.397937
三枚橋,139.354938,36.313369
治良門橋,139.341328,36.333039
藪塚,139.315737,36.358737
阿左美,139.306465,36.385065
新桐生,139.320078,36.39505
相老,139.304178,36.410261
赤城,139.276784,36.425615
成島(群馬),139.505682,36.249171
本中野,139.469546,36.25843
篠塚,139.446077,36.256788
東小泉,139.428456,36.259696
小泉町(群馬),139.42021,36.261562
西小泉,139.408525,36.258712
竜舞,139.409002,36.278894
椎名町,139.694363,35.726572
東長崎,139.683294,35.73003
江古田,139.672814,35.737557
桜台(東京),139.662602,35.738797
練馬,139.654368,35.737893
中村橋,139.637456,35.736767
富士見台,139.62969,35.735867
練馬高野台,139.616749,35.740622
石神井公園,139.606981,35.743563
大泉学園,139.586732,35.749406
保谷,139.567753,35.748222
ひばりヶ丘,139.545852,35.751485
東久留米,139.533739,35.760445
清瀬,139.519917,35.772221
秋津,139.496539,35.778614
所沢,139.473324,35.786627
西所沢,139.455959,35.789303
小手指,139.438016,35.800535
狭山ヶ丘,139.416975,35.810445
武蔵藤沢,139.412736,35.820963
稲荷山公園,139.39842,35.845112
入間市,139.390294,35.842904
仏子,139.360115,35.83769
元加治,139.345316,35.84058
飯能,139.318824,35.851189
高麗,139.304414,35.881982
武蔵横手,139.280667,35.885256
東吾野,139.260281,35.892439
吾野,139.226787,35.908502
西吾野,139.202425,35.927082
正丸,139.181521,35.938324
芦ヶ久保,139.135982,35.976505
横瀬,139.097818,35.985548
西武秩父,139.083548,35.990061
小竹向原,139.678572,35.743803
新桜台,139.6683,35.74077
豊島園,139.647979,35.742054
下山口,139.441097,35.77941
西武球場前,139.41966,35.77093
多摩湖,139.442747,35.765881
西武園ゆうえんち,139.440166,35.769042
西武新宿,139.7,35.696254
下落合,139.695391,35.715846
中井,139.686967,35.715106
新井薬師前,139.672582,35.715778
沼袋,139.663841,35.719458
野方,139.652733,35.719658
都立家政,139.644839,35.722313
鷺ノ宮,139.63892,35.722605
下井草,139.624688,35.723852
井荻,139.615303,35.72469
上井草,139.602937,35.725326
上石神井,139.592266,35.726189
武蔵関,139.576417,35.7276
東伏見,139.563529,35.728761
西武柳沢,139.552477,35.728621
田無,139.539259,35.727307
花小金井,139.513228,35.726129
小平,139.488491,35.736963
久米川,139.472653,35.749575
東村山,139.465839,35.76006
航空公園,139.465641,35.798272
新所沢,139.457069,35.805854
入曽,139.427304,35.832481
狭山市,139.413015,35.856936
新狭山,139.433499,35.873993
南大塚,139.454189,35.889663
本川越,139.481125,35.913524
萩山,139.476903,35.740759
小川(東京),139.463493,35.737573
東大和市,139.434249,35.732829
玉川上水,139.418435,35.731751
武蔵砂川,139.392319,35.728876
西武立川,139.370124,35.7262
西武園,139.448904,35.767684
恋ヶ窪,139.463944,35.711385
鷹の台,139.461155,35.723097
一橋学園,139.480039,35.72217
青梅街道,139.476628,35.73098
八坂(東京),139.467676,35.744925
武蔵大和,139.444008,35.756427
新小金井,139.526603,35.695908
多磨,139.51713,35.676821
白糸台,139.509862,35.666517
競艇場前,139.499721,35.656232
是政,139.488592,35.656242
京成上野,139.773571,35.711232
新三河島,139.773834,35.73714
町屋,139.781499,35.742354
千住大橋,139.796934,35.74243
京成関屋,139.81183,35.744008
堀切菖蒲園,139.827545,35.747649
お花茶屋,139.83988,35.747585
青砥,139.856292,35.745883
京成高砂,139.866875,35.750932
京成小岩,139.88371,35.742158
江戸川,139.896226,35.737723
国府台,139.90322,35.736301
市川真間,139.911717,35.73121
菅野,139.919413,35.728272
京成八幡,139.92816,35.723811
鬼越,139.937932,35.719776
京成中山,139.944203,35.716998
東中山,139.952683,35.714385
京成西船,139.958863,35.711627
海神,139.971888,35.705888
京成船橋,139.985451,35.700161
大神宮下,139.991431,35.693945
船橋競馬場,139.997998,35.689606
谷津,140.007658,35.685257
京成津田沼,140.024823,35.68364
京成大久保,140.048629,35.686016
実籾,140.068289,35.686852
八千代台,140.090942,35.701465
京成大和田,140.108578,35.712309
勝田台,140.126053,35.715445
志津,140.144982,35.717406
ユーカリが丘,140.156354,35.721801
京成臼井,140.180796,35.730017
京成佐倉,140.229633,35.725205
大佐倉,140.25079,35.729908
京成酒々井,140.270132,35.736867
宗吾参道,140.280975,35.752669
公津の杜,140.294904,35.760446
京成成田,140.315473,35.776308
東成田,140.387225,35.770091
押上(スカイツリー前),139.812935,35.710702
京成曳舟,139.820012,35.718441
八広,139.828738,35.727687
四ツ木,139.834918,35.731962
京成立石,139.848558,35.738281
柴又,139.875188,35.756323
京成金町,139.870387,35.768471
京成幕張本郷,140.042091,35.672551
京成幕張,140.05591,35.66078
検見川,140.066656,35.652512
京成稲毛,140.085505,35.637783
みどり台,140.097413,35.624994
西登戸,140.102801,35.617615
新千葉,140.108557,35.612455
京成千葉,140.114273,35.6116
千葉中央,140.117809,35.607354
千葉寺,140.132236,35.590311
大森台,140.149398,35.584126
学園前(千葉),140.158416,35.560364
おゆみ野,140.166264,35.550029
ちはら台,140.17029,35.534017
千葉ニュータウン中央,140.116159,35.800175
印旛日本医大,140.203112,35.787512
成田湯川,140.291596,35.799115
笹塚,139.667251,35.673758
代田橋,139.659413,35.671092
明大前,139.650352,35.668758
下高井戸,139.641372,35.66615
桜上水,139.63129,35.66768
上北沢,139.62329,35.668857
八幡山,139.614927,35.669982
芦花公園,139.608247,35.670479
千歳烏山,139.60067,35.667921
仙川,139.584908,35.662257
つつじヶ丘,139.575103,35.657936
柴崎,139.56658,35.653997
国領,139.558036,35.650087
布田,139.551557,35.649904
調布,139.543988,35.652181
西調布,139.529822,35.657169
飛田給,139.523666,35.660121
武蔵野台,139.511289,35.664159
多磨霊園,139.502615,35.666197
東府中,139.495257,35.668766
府中(東京),139.4799,35.672245
中河原,139.457602,35.659549
聖蹟桜ヶ丘,139.446979,35.650814
百草園,139.431285,35.657362
高幡不動,139.412953,35.662361
南平,139.392008,35.654559
平山城址公園,139.379926,35.647371
長沼(東京),139.365849,35.642788
北野(東京),139.354489,35.644479
京王八王子,139.343851,35.657416
京王多摩川,139.536606,35.644499
京王稲田堤,139.531099,35.633895
京王よみうりランド,139.517597,35.632934
稲城,139.500398,35.636166
若葉台,139.472189,35.619325
京王永山,139.448204,35.630102
京王多摩センター,139.42402,35.62518
京王堀之内,139.400314,35.624438
南大沢,139.3798,35.6141
多摩境,139.366987,35.601826
京王片倉,139.337035,35.644343
山田(東京),139.321082,35.644411
めじろ台,139.308446,35.643601
狭間,139.293808,35.640637
高尾山口,139.269856,35.632377
府中競馬正門前,139.485019,35.668288
多摩動物公園,139.404627,35.649215
神泉,139.693579,35.657244
駒場東大前,139.684308,35.65868
池ノ上,139.67344,35.660402
下北沢,139.66691,35.661539
新代田,139.660524,35.662593
東松原,139.655535,35.662634
永福町,139.642733,35.67629
西永福,139.634936,35.678918
浜田山,139.627528,35.681603
高井戸,139.615115,35.683253
富士見ヶ丘,139.607072,35.684805
久我山,139.599211,35.688138
三鷹台,139.589298,35.692046
井の頭公園,139.583112,35.697304
新線新宿,139.698812,35.68869
初台,139.686354,35.68123
幡ヶ谷,139.676183,35.677061
南新宿,139.69867,35.683483
参宮橋,139.693568,35.678586
代々木八幡,139.688913,35.669715
代々木上原,139.680153,35.669159
東北沢,139.673014,35.665379
世田谷代田,139.661557,35.65834
梅ヶ丘,139.653628,35.656024
豪徳寺,139.647381,35.653807
経堂,139.635993,35.650991
千歳船橋,139.624544,35.647616
祖師ヶ谷大蔵,139.609659,35.643236
成城学園前,139.598958,35.640114
喜多見,139.587445,35.636697
狛江,139.577127,35.632001
和泉多摩川,139.573695,35.627349
向ヶ丘遊園,139.564719,35.617273
生田(神奈川),139.542024,35.614954
読売ランド前,139.527903,35.614723
百合ヶ丘,139.516121,35.60903
新百合ヶ丘,139.507608,35.603705
柿生,139.497614,35.589597
鶴川,139.481759,35.583077
玉川学園前,139.463388,35.563486
相模大野,139.437836,35.532208
小田急相模原,139.422571,35.515134
相武台前,139.408509,35.499294
座間,139.399899,35.480913
本厚木,139.364261,35.439338
愛甲石田,139.344098,35.417634
伊勢原,139.313768,35.396081
鶴巻温泉,139.277813,35.381131
東海大学前,139.271236,35.373151
秦野,139.226009,35.370075
渋沢,139.184405,35.374032
新松田,139.139848,35.345082
開成,139.135785,35.326532
栢山,139.14258,35.310679
富水,139.145166,35.296759
螢田,139.152036,35.285055
足柄(神奈川),139.15447,35.271763
東林間,139.438883,35.520541
中央林間,139.444105,35.508066
南林間,139.447911,35.495627
鶴間,139.450572,35.49057
大和(神奈川),139.461553,35.46965
桜ヶ丘,139.465734,35.450486
高座渋谷,139.464854,35.432519
長後,139.465307,35.41261
湘南台,139.466451,35.396488
六会日大前,139.470665,35.383761
善行,139.473199,35.36285
藤沢本町,139.476046,35.348188
本鵠沼,139.475412,35.331129
鵠沼海岸,139.47121,35.320744
片瀬江ノ島,139.482934,35.309345
五月台,139.493542,35.600174
栗平,139.481298,35.605731
黒川(神奈川),139.470731,35.613203
はるひ野,139.464534,35.618885
小田急永山,139.447943,35.629972
小田急多摩センター,139.424298,35.624902
唐木田,139.411622,35.616672
代官山,139.703284,35.648193
中目黒,139.698621,35.643854
祐天寺,139.690758,35.637163
学芸大学,139.68522,35.628786
都立大学,139.676393,35.617835
自由が丘,139.668664,35.607224
田園調布,139.667356,35.596815
多摩川,139.668723,35.589591
新丸子,139.661964,35.58049
元住吉,139.654668,35.565698
日吉(神奈川),139.646944,35.5539
綱島,139.63491,35.536906
大倉山(神奈川),139.629808,35.52243
妙蓮寺,139.633194,35.498779
白楽,139.627875,35.489555
東白楽,139.629364,35.483523
反町,139.625337,35.47474
不動前,139.71469,35.626526
武蔵小山,139.704524,35.620538
西小山,139.698694,35.615455
洗足,139.694367,35.61043
大岡山,139.685909,35.607456
奥沢,139.672355,35.603947
池尻大橋,139.684319,35.650603
三軒茶屋,139.670156,35.643716
駒沢大学,139.661702,35.633471
桜新町,139.644779,35.631666
用賀,139.633928,35.626436
二子玉川,139.626685,35.611788
二子新地,139.622338,35.606994
高津(神奈川),139.616934,35.603248
溝の口,139.610487,35.59984
梶が谷,139.605885,35.593963
宮崎台,139.591313,35.587228
宮前平,139.581983,35.584951
鷺沼,139.573268,35.579762
たまプラーザ,139.558447,35.577427
あざみ野,139.553462,35.568645
江田(神奈川),139.551518,35.558671
市が尾,139.541496,35.551483
藤が丘(神奈川),139.527655,35.543454
青葉台,139.517376,35.542855
田奈,139.504855,35.536204
つくし野,139.485139,35.527559
すずかけ台,139.481684,35.517094
南町田グランベリーパーク,139.470318,35.511502
つきみ野,139.458651,35.510546
下神明,139.726256,35.608704
戸越公園,139.718159,35.608856
中延,139.712526,35.60571
荏原町,139.707571,35.60382
旗の台,139.702286,35.604923
北千束,139.693303,35.606311
緑が丘(東京),139.679482,35.60638
九品仏,139.660992,35.60538
尾山台,139.653862,35.606971
等々力,139.647938,35.608369
上野毛,139.638917,35.611957
大崎広小路,139.722339,35.622244
戸越銀座,139.714862,35.615928
荏原中延,139.712196,35.610056
長原(東京),139.697881,35.60219
洗足池,139.690896,35.599648
石川台,139.685063,35.596888
雪が谷大塚,139.681083,35.592038
御嶽山,139.682473,35.585236
久が原,139.685678,35.579499
千鳥町,139.69142,35.572983
池上,139.702822,35.572025
蓮沼,139.708544,35.564173
沼部,139.67326,35.582526
鵜の木,139.680554,35.575452
下丸子,139.685576,35.571397
武蔵新田,139.692506,35.567806
矢口渡,139.700389,35.562462
西太子堂,139.666382,35.644545
若林(東京),139.659911,35.645933
松陰神社前,139.655211,35.643947
世田谷,139.650945,35.643564
上町,139.646276,35.643656
宮の坂,139.64494,35.647508
山下(東京),139.646509,35.653844
松原(東京),139.642,35.660048
恩田,139.492127,35.545535
こどもの国(神奈川),139.486657,35.558035
泉岳寺,139.74002,35.638692
北品川,139.739191,35.622458
新馬場,139.741366,35.61762
青物横丁,139.742958,35.609351
鮫洲,139.742227,35.604977
立会川,139.738886,35.598489
大森海岸,139.73544,35.587576
平和島,139.73491,35.57868
大森町,139.732027,35.572431
梅屋敷(東京),139.728266,35.566873
京急蒲田,139.723681,35.560796
雑色,139.715005,35.549725
六郷土手,139.7076,35.540577
京急川崎,139.700893,35.53285
鶴見市場,139.68642,35.517594
京急鶴見,139.677743,35.507032
花月総持寺,139.672813,35.500358
生麦,139.6673,35.4956
京急新子安,139.655848,35.487242
子安,139.644965,35.484556
神奈川新町,139.640152,35.481559
京急東神奈川,139.634669,35.477412
神奈川,139.627364,35.471304
戸部,139.61956,35.456631
日ノ出町,139.626696,35.445524
黄金町,139.62246,35.439694
南太田,139.613408,35.436923
井土ヶ谷,139.60061,35.433895
弘明寺(京急線),139.596791,35.42437
上大岡,139.596552,35.409418
屏風浦,139.610387,35.394176
杉田(神奈川),139.615734,35.383796
京急富岡,139.629772,35.366743
能見台,139.629233,35.360528
金沢文庫,139.621606,35.342966
金沢八景,139.62018,35.331223
追浜,139.624905,35.315461
京急田浦,139.625252,35.300892
安針塚,139.64292,35.286641
逸見,139.653149,35.28048
汐入,139.662443,35.280241
横須賀中央,139.670217,35.27858
県立大学,139.677033,35.269731
堀ノ内,139.686932,35.26322
京急大津,139.695334,35.261068
馬堀海岸,139.707328,35.259651
浦賀,139.714999,35.250933
糀谷,139.72962,35.5545
大鳥居,139.739356,35.552531
穴守稲荷,139.746669,35.550326
天空橋,139.75423,35.548908
羽田空港第3ターミナル,139.768968,35.544676
羽田空港第1・第2ターミナル,139.785962,35.549809
港町,139.712578,35.535014
鈴木町,139.720655,35.53535
川崎大師,139.725946,35.535711
東門前,139.734298,35.536566
大師橋,139.740381,35.536611
小島新田,139.747575,35.534798
六浦,139.611532,35.32269
神武寺,139.592947,35.306233
逗子・葉山,139.580359,35.294189
新大津,139.69016,35.257013
北久里浜,139.686368,35.249355
京急久里浜,139.702139,35.231332
YRP野比,139.685068,35.212229
京急長沢,139.674048,35.20548
津久井浜,139.665279,35.198419
三浦海岸,139.653138,35.188084
三崎口,139.633207,35.177515
田原町(東京),139.790897,35.709897
稲荷町(東京),139.782593,35.711273
上野広小路,139.772877,35.70768
末広町(東京),139.771713,35.702972
三越前,139.773594,35.687101
日本橋(東京),139.773516,35.682078
京橋(東京),139.770126,35.676856
銀座,139.763965,35.671989
虎ノ門,139.749832,35.670236
溜池山王,139.741419,35.673621
赤坂見附,139.737047,35.677021
青山一丁目,139.724159,35.672765
外苑前,139.717857,35.670527
表参道,139.712314,35.665247
新大塚,139.729971,35.72569
茗荷谷,139.737184,35.716989
後楽園,139.751864,35.707898
本郷三丁目,139.759914,35.706671
淡路町,139.7675149,35.6953595
大手町(東京),139.7662,35.686564
霞ケ関,139.750899,35.673838
国会議事堂前,139.745219,35.67393
四谷三丁目,139.720103,35.687958
新宿御苑前,139.71069,35.688588
新宿三丁目,139.704895,35.690847
西新宿,139.692778,35.694298
中野坂上,139.68291,35.69792
新中野,139.66903,35.697491
東高円寺,139.657822,35.697802
新高円寺,139.648068,35.697985
南阿佐ケ谷,139.63576,35.699624
中野新橋,139.673997,35.692123
中野富士見町,139.666933,35.690514
方南町,139.656498,35.683496
三ノ輪,139.791485,35.729623
入谷(東京),139.783924,35.719862
仲御徒町,139.776138,35.706649
小伝馬町,139.778433,35.690737
人形町,139.782285,35.686307
茅場町,139.780005,35.679752
築地,139.772603,35.668115
東銀座,139.767253,35.669464
日比谷,139.76017,35.67459
虎ノ門ヒルズ,139.747778,35.667444
神谷町,139.745069,35.662978
六本木,139.731443,35.662836
広尾,139.722202,35.652279
落合(東京),139.687284,35.710976
早稲田(東西線),139.721319,35.705723
神楽坂,139.734546,35.70379
九段下,139.751948,35.695589
竹橋,139.756817,35.690662
門前仲町,139.796209,35.671851
木場,139.807042,35.669351
東陽町,139.817596,35.669629
南砂町,139.83065,35.668796
西葛西,139.859259,35.664631
葛西,139.872458,35.663554
浦安(千葉),139.893193,35.665932
南行徳,139.902311,35.672687
行徳,139.914254,35.682686
妙典,139.924209,35.690935
原木中山,139.942029,35.703517
北綾瀬,139.832035,35.777117
千駄木,139.763243,35.725549
根津,139.765655,35.7174
湯島,139.769916,35.708243
新御茶ノ水,139.766014,35.698072
二重橋前,139.761948,35.681071
赤坂(東京),139.738348,35.67323
乃木坂,139.726215,35.666572
明治神宮前〈原宿〉,139.703995,35.669071
代々木公園,139.689099,35.669187
地下鉄成増,139.631497,35.776557
地下鉄赤塚,139.644021,35.769939
平和台(東京),139.653762,35.757863
氷川台,139.665567,35.74955
千川,139.689271,35.738229
要町,139.698715,35.73323
東池袋,139.719546,35.725732
護国寺,139.72754,35.719044
江戸川橋,139.733538,35.709495
麹町,139.737613,35.684006
永田町,139.740258,35.678757
桜田門,139.75149,35.677405
銀座一丁目,139.767045,35.67435
新富町(東京),139.773711,35.670462
月島,139.784233,35.664871
豊洲,139.79621,35.654908
辰巳,139.81052,35.645576
半蔵門,139.74163,35.685703
神保町,139.757606,35.695966
水天宮前,139.785377,35.682683
清澄白河,139.798851,35.682105
住吉(東京),139.815681,35.689073
赤羽岩淵,139.722103,35.783417
志茂,139.732599,35.777948
王子神谷,139.735933,35.765172
西ケ原,139.742322,35.746008
本駒込,139.753828,35.724155
東大前,139.758025,35.717633
六本木一丁目,139.739,35.665595
麻布十番,139.737051,35.654682
白金高輪,139.734104,35.642903
白金台,139.726133,35.637917
雑司が谷,139.714795,35.720233
西早稲田,139.709101,35.708242
東新宿,139.707593,35.698915
北参道,139.705453,35.678459
平沼橋,139.616897,35.460355
西横浜,139.608745,35.453437
天王町,139.602554,35.453984
星川(神奈川),139.594816,35.458634
和田町,139.586786,35.463597
上星川,139.580078,35.467694
西谷,139.565721,35.478092
鶴ヶ峰,139.549586,35.475031
二俣川,139.532207,35.463335
希望ヶ丘,139.5143,35.460399
三ツ境,139.502662,35.467779
瀬谷,139.482574,35.470412
相模大塚,139.441232,35.470666
さがみ野,139.429055,35.471485
かしわ台,139.415851,35.466744
南万騎が原,139.526344,35.452522
緑園都市,139.521841,35.439502
弥生台,139.506615,35.429933
いずみ野,139.495135,35.429434
いずみ中央,139.48727,35.415385
ゆめが丘,139.482192,35.405436
羽沢横浜国大,139.586389,35.481389
伊奈,137.354743,34.802857
小田渕,137.34559,34.814739
国府(愛知),137.328101,34.83752
御油,137.321443,34.846113
名電赤坂,137.311152,34.859331
名電長沢,137.288298,34.871623
本宿(愛知),137.260014,34.893025
名電山中,137.242829,34.899474
藤川,137.218428,34.913304
美合,137.196317,34.923763
男川,137.183296,34.937461
東岡崎,137.167333,34.951904
岡崎公園前,137.153309,34.954984
矢作橋,137.139957,34.961149
宇頭,137.118103,34.971367
新安城,137.085443,34.986885
牛田(愛知),137.060946,34.999294
知立,137.039628,35.006198
一ツ木,137.02551,35.01367
富士松,137.016508,35.029759
豊明,137.008161,35.041127
前後,136.995665,35.05227
中京競馬場前,136.98158,35.061302
有松,136.971084,35.067687
左京山,136.960301,35.070553
鳴海,136.950096,35.079149
本星崎,136.937378,35.087392
本笠寺,136.933409,35.099199
桜(愛知),136.934586,35.106062
呼続,136.930387,35.114722
堀田(名鉄線),136.919839,35.120251
神宮前,136.912485,35.125857
山王(愛知),136.888461,35.15233
名鉄名古屋,136.884187,35.169252
栄生,136.873051,35.183687
東枇杷島,136.870168,35.189808
西枇杷島,136.865685,35.195015
二ツ杁,136.859583,35.194646
新川橋,136.851989,35.195701
須ヶ口,136.846229,35.198684
丸ノ内,136.841927,35.204742
新清洲,136.835607,35.211249
大里,136.818428,35.226216
奥田,136.810917,35.235412
国府宮,136.802963,35.254218
島氏永,136.800987,35.270777
妙興寺,136.798231,35.287178
名鉄一宮,136.797225,35.30154
今伊勢,136.789273,35.31836
石刀,136.785407,35.326204
新木曽川,136.779421,35.342047
黒田(愛知),136.777502,35.350213
木曽川堤,136.770486,35.365067
笠松,136.764664,35.37466
岐南,136.769165,35.389716
茶所,136.768917,35.402048
加納(岐阜),136.765984,35.405209
名鉄岐阜,136.760066,35.411136
八幡(愛知),137.352113,34.82916
諏訪町,137.370479,34.823464
稲荷口,137.387703,34.818435
豊川稲荷,137.396058,34.821755
北安城,137.092146,34.964677
南安城,137.092457,34.951976
碧海古井,137.090863,34.93723
堀内公園,137.089636,34.927834
桜井(愛知),137.088345,34.917477
南桜井(愛知),137.07721,34.906302
米津,137.060993,34.892822
桜町前,137.062444,34.880107
西尾口,137.062661,34.870647
西尾,137.057789,34.863917
福地,137.048579,34.844663
上横須賀,137.071883,34.829941
吉良吉田,137.071017,34.794043
三河鳥羽,137.104984,34.793214
西幡豆,137.121271,34.792431
東幡豆,137.145645,34.789693
こどもの国(愛知),137.162721,34.788791
西浦,137.178617,34.79003
形原,137.184594,34.798607
三河鹿島,137.189687,34.813313
蒲郡競艇場前,137.202014,34.825545
碧南,136.985613,34.874041
碧南中央,136.989476,34.887395
新川町(愛知),136.990312,34.896619
北新川,136.992475,34.906018
高浜港,136.989391,34.921536
三河高浜,136.989954,34.930796
吉浜(愛知),136.98919,34.946327
小垣江,136.995455,34.9639
刈谷市,136.993844,34.984803
重原,137.023727,34.994824
三河知立,137.045311,35.004002
三河八橋,137.077147,35.010913
若林(愛知),137.095851,35.026284
竹村,137.11476,35.040067
土橋(愛知),137.129572,35.058179
上挙母,137.154453,35.071854
豊田市,137.156227,35.087305
梅坪,137.162206,35.099654
越戸,137.180178,35.10769
平戸橋,137.184725,35.114628
猿投,137.178739,35.122613
上豊田,137.15535,35.116168
浄水,137.137186,35.121298
三好ヶ丘,137.111219,35.126918
黒笹,137.091365,35.127681
米野木,137.06702,35.123728
日進(愛知),137.04878,35.118378
赤池(愛知),137.017978,35.121097
常滑,136.834992,34.891167
りんくう常滑,136.828164,34.87967
中部国際空港,136.816382,34.859262
豊田本町,136.910877,35.113586
道徳,136.909409,35.105712
大江(愛知),136.912758,35.093258
大同町,136.909314,35.080268
柴田,136.909126,35.072774
名和(愛知),136.911709,35.060914
聚楽園,136.90304,35.042857
新日鉄前,136.899491,35.035161
太田川,136.892504,35.020221
尾張横須賀,136.885655,35.010132
寺本,136.875498,35.000191
朝倉(愛知),136.863419,34.993858
古見(愛知),136.856673,34.987809
長浦(愛知),136.847808,34.978432
日長,136.832152,34.96162
新舞子,136.828669,34.949689
大野町,136.827641,34.935441
西ノ口,136.82663,34.926759
蒲池(愛知),136.825536,34.915408
榎戸(愛知),136.82822,34.90489
多屋,136.830695,34.896983
高横須賀,136.893696,35.009608
南加木屋,136.906853,34.989216
八幡新田,136.912578,34.973674
巽ヶ丘,136.915556,34.962265
白沢(愛知),136.91537,34.955219
坂部,136.916562,34.941579
阿久比,136.918517,34.931256
植大,136.923448,34.917457
半田口,136.925462,34.909111
住吉町,136.925684,34.902042
知多半田,136.925954,34.893931
成岩,136.921879,34.886209
青山(愛知),136.917,34.878132
上ゲ,136.916403,34.858389
知多武豊,136.916439,34.850732
富貴,136.917043,34.828823
河和口,136.918618,34.797805
河和,136.912528,34.777771
上野間,136.866854,34.807284
美浜緑苑,136.863063,34.80028
知多奥田,136.864488,34.787617
野間,136.860683,34.7723
内海(愛知),136.875544,34.744631
